uid,vad_threshold,vtc_threshold,iou,precision,recall,vtc_dur,vad_dur,tp
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.1,0.2,0.6715,0.9852,0.6784,39244.335,56991.2,38662.501
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.1,0.2,0.6999,0.9854,0.7073,33551.12,46743.248,33060.6
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.1,0.2,0.7043,0.9967,0.7059,28348.765,40026.384,28255.625
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.1,0.2,0.7951,0.9923,0.8001,32841.785,40734.112,32589.869
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.1,0.2,0.8191,0.9824,0.8313,38699.3,45737.056,38019.149
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.1,0.2,0.693,0.9915,0.6972,35475.725,50450.368,35173.765
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.1,0.2,0.5401,0.9936,0.5419,31262.255,57316.064,31061.798
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.1,0.2,0.7327,0.9917,0.7373,42654.33,57375.44,42300.617
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.1,0.2,0.6747,0.9701,0.6891,26941.645,37929.568,26136.289
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.1,0.2,0.3277,0.9892,0.3288,19068.63,57361.648,18862.439
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.1,0.2,0.5468,0.9954,0.5481,24606.205,44684.4,24493.17
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.1,0.2,0.6742,0.9672,0.6899,40233.84,56405.616,38915.238
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.1,0.2,0.4705,0.9933,0.472,27337.66,57538.624,27155.565
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.1,0.2,0.4955,0.9915,0.4977,28858.59,57498.496,28614.141
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.1,0.2,0.7093,0.994,0.7124,33158.915,46268.48,32960.851
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.1,0.2,0.4019,0.9882,0.4039,23313.945,57041.216,23038.337
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.1,0.2,0.6621,0.9931,0.6652,38446.485,57400.032,38181.041
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.1,0.2,0.6012,0.9967,0.6024,24033.62,39765.68,23954.264
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.1,0.2,0.5394,0.9957,0.5407,30603.88,56360.128,30473.391
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.1,0.2,0.7024,0.9862,0.7094,41030.93,57037.088,40463.966
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.1,0.2,0.4363,0.9901,0.4383,10856.665,24528.464,10749.643
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.1,0.2,0.8065,0.9587,0.8355,40512.55,46484.192,38837.793
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.1,0.2,0.4489,0.9852,0.4519,26293.22,57319.264,25903.555
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.1,0.2,0.5212,0.9934,0.523,30147.535,57258.224,29948.145
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.1,0.2,0.4335,0.9943,0.4345,25087.51,57408.0,24945.258
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.1,0.2,0.6979,0.9943,0.7007,31135.1,44182.912,30958.718
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.1,0.2,0.6218,0.9915,0.6251,36189.155,57403.776,35883.193
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.1,0.2,0.5484,0.9898,0.5515,17448.94,31315.152,17271.817
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.1,0.2,0.4086,0.9874,0.4107,23889.93,57432.96,23589.16
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.1,0.2,0.461,0.9841,0.4645,26963.96,57128.384,26534.107
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.1,0.2,0.5049,0.9902,0.5074,19934.08,38899.952,19738.341
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.1,0.2,0.4323,0.9882,0.4345,25220.08,57357.28,24922.799
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.1,0.2,0.6469,0.9879,0.6521,37735.875,57167.68,37277.683
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.1,0.2,0.7162,0.9798,0.7269,28108.495,37885.552,27539.562
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.1,0.2,0.8824,0.9912,0.8894,38829.445,43273.504,38487.938
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.1,0.2,0.6152,0.9882,0.6197,35947.75,57318.544,35523.067
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.1,0.2,0.6486,0.9968,0.6499,30315.71,46498.816,30219.681
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.1,0.2,0.504,0.9873,0.5073,21400.25,41647.776,21128.445
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.1,0.2,0.5955,0.9847,0.6011,34862.92,57113.952,34328.485
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.1,0.2,0.4251,0.994,0.4262,24526.275,57194.176,24378.449
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.1,0.2,0.5012,0.9874,0.5044,29286.805,57330.72,28917.54
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.1,0.2,0.5186,0.9841,0.523,22272.79,41911.52,21917.782
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.1,0.2,0.7556,0.9923,0.76,43946.29,57378.56,43608.697
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.1,0.2,0.721,0.9906,0.726,29317.8,40002.704,29042.304
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.1,0.2,0.7767,0.9931,0.7809,43510.325,55338.544,43212.167
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.1,0.2,0.6394,0.9979,0.6402,24737.05,38557.088,24685.332
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.1,0.2,0.5267,0.9978,0.5273,30442.985,57603.44,30376.211
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.1,0.2,0.6745,0.9902,0.6791,21156.56,30851.984,20950.269
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.1,0.2,0.4985,0.9951,0.4998,28952.69,57648.624,28810.284
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.1,0.2,0.7949,0.9907,0.8009,37315.935,46160.368,36967.926
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.1,0.3,0.3909,0.9848,0.3933,15806.99,39582.752,15567.43
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.1,0.3,0.3528,0.9939,0.3535,20404.045,57362.704,20279.305
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.1,0.3,0.5662,0.9849,0.5711,33048.39,56991.2,32549.312
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.1,0.3,0.6419,0.9851,0.6482,30756.57,46743.248,30299.715
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.1,0.3,0.6281,0.9965,0.6295,25284.455,40026.384,25197.165
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.1,0.3,0.7102,0.9921,0.7143,29327.8,40734.112,29094.779
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.1,0.3,0.7579,0.9824,0.7684,35770.79,45737.056,35142.435
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.1,0.3,0.6347,0.9911,0.6383,32492.95,50450.368,32204.8
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.1,0.3,0.4095,0.994,0.4105,23668.915,57316.064,23528.005
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.1,0.3,0.6498,0.9919,0.6533,37788.985,57375.44,37481.691
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.1,0.3,0.6196,0.9694,0.6319,24725.89,37929.568,23968.947
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.1,0.3,0.2967,0.9905,0.2975,17229.78,57361.648,17066.173
